,open,high,low,close,volume,value
2022-12-05 13:00:00,22979000.0,23150000.0,22953000.0,23091000.0,183.20442467,4219244813.77805
2022-12-05 14:00:00,23091000.0,23135000.0,23002000.0,23065000.0,161.94380559,3736874859.77448
2022-12-05 15:00:00,23062000.0,23073000.0,23009000.0,23022000.0,89.64538317,2065458332.71778
2022-12-05 16:00:00,23039000.0,23125000.0,23021000.0,23067000.0,161.72649288,3730355414.44191
2022-12-05 17:00:00,23067000.0,23130000.0,23017000.0,23085000.0,234.45119953,5412331296.19203
2022-12-05 18:00:00,23084000.0,23131000.0,23049000.0,23073000.0,120.35503384,2779250284.65376
2022-12-05 19:00:00,23073000.0,23085000.0,23040000.0,23042000.0,88.21890507,2034188432.13141
2022-12-05 20:00:00,23042000.0,23070000.0,23032000.0,23063000.0,61.18430829,1410207923.20564
2022-12-05 21:00:00,23063000.0,23064000.0,22961000.0,22999000.0,115.25256388,2651243320.34606
2022-12-05 22:00:00,22999000.0,23012000.0,22930000.0,22948000.0,283.58195281,6512177006.14262
2022-12-05 23:00:00,22948000.0,22980000.0,22918000.0,22927000.0,254.89012673,5848468637.47645
2022-12-06 00:00:00,22927000.0,22927000.0,22815000.0,22872000.0,389.75442038,8907708763.5052
2022-12-06 01:00:00,22864000.0,22887000.0,22800000.0,22814000.0,145.73405822,3328159365.08329
2022-12-06 02:00:00,22813000.0,22854000.0,22790000.0,22839000.0,118.45000182,2703106201.28439
2022-12-06 03:00:00,22839000.0,22885000.0,22800000.0,22825000.0,61.18609148,1397077966.00687
2022-12-06 04:00:00,22820000.0,22845000.0,22685000.0,22769000.0,194.48104201,4424832917.06861
2022-12-06 05:00:00,22764000.0,22769000.0,22736000.0,22745000.0,67.73422123,1541189904.50359
2022-12-06 06:00:00,22740000.0,22791000.0,22727000.0,22761000.0,56.26742284,1280685332.67439
2022-12-06 07:00:00,22761000.0,22784000.0,22728000.0,22763000.0,98.63155583,2244969216.9295
2022-12-06 08:00:00,22762000.0,22770000.0,22709000.0,22725000.0,104.95234916,2386459831.93836
2022-12-06 09:00:00,22729000.0,22811000.0,22701000.0,22810000.0,177.72212898,4045767255.03545
2022-12-06 10:00:00,22808000.0,22838000.0,22742000.0,22752000.0,182.12076148,4151414845.10998
2022-12-06 11:00:00,22752000.0,22820000.0,22733000.0,22770000.0,131.61317667,2998184398.10924
2022-12-06 12:00:00,22782000.0,22808000.0,22750000.0,22764000.0,120.43063887,2742235037.47231
2022-12-06 13:00:00,22770000.0,22815000.0,22746000.0,22754000.0,125.39162369,2855661118.87441
2022-12-06 14:00:00,22754000.0,22814000.0,22751000.0,22788000.0,196.63112873,4480650029.5377
2022-12-06 15:00:00,22791000.0,22846000.0,22768000.0,22792000.0,244.94793707,5588064558.98607
2022-12-06 16:00:00,22794000.0,22849000.0,22790000.0,22837000.0,106.59603037,2433529731.92387
2022-12-06 17:00:00,22837000.0,22885000.0,22804000.0,22861000.0,94.92182677,2167928725.91476
2022-12-06 18:00:00,22861000.0,22885000.0,22836000.0,22837000.0,82.80603554,1892430429.27758
2022-12-06 19:00:00,22836000.0,22852000.0,22792000.0,22850000.0,138.96047145,3171736704.88321
2022-12-06 20:00:00,22850000.0,22872000.0,22798000.0,22820000.0,163.11585303,3725548619.79126
2022-12-06 21:00:00,22828000.0,22850000.0,22786000.0,22816000.0,180.02745173,4107971326.23874
2022-12-06 22:00:00,22840000.0,22850000.0,22800000.0,22815000.0,149.50584087,3413649970.49681
2022-12-06 23:00:00,22817000.0,22833000.0,22779000.0,22786000.0,126.07450406,2874520692.34208
2022-12-07 00:00:00,22786000.0,22804000.0,22710000.0,22782000.0,196.18981322,4464519254.57955
2022-12-07 01:00:00,22787000.0,22799000.0,22720000.0,22756000.0,44.71499259,1017223438.34808
2022-12-07 02:00:00,22756000.0,22765000.0,22725000.0,22727000.0,25.69591964,584377819.71774
2022-12-07 03:00:00,22728000.0,22774000.0,22701000.0,22770000.0,55.55108842,1262137748.89262
2022-12-07 04:00:00,22770000.0,22782000.0,22708000.0,22750000.0,27.19838008,618655136.96926
2022-12-07 05:00:00,22750000.0,22771000.0,22722000.0,22758000.0,25.89075571,589044648.73489
2022-12-07 06:00:00,22757000.0,22783000.0,22729000.0,22781000.0,33.35423783,759023710.47698
2022-12-07 07:00:00,22760000.0,22781000.0,22720000.0,22737000.0,54.24329072,1234066519.77447
2022-12-07 08:00:00,22737000.0,22863000.0,22730000.0,22821000.0,143.2687226,3267139029.60182
2022-12-07 09:00:00,22837000.0,22898000.0,22787000.0,22847000.0,159.83322147,3648714778.93173
2022-12-07 10:00:00,22847000.0,22847000.0,22758000.0,22771000.0,96.93308366,2209795622.4021
2022-12-07 11:00:00,22770000.0,22832000.0,22759000.0,22766000.0,156.62402241,3568794037.73821
2022-12-07 12:00:00,22765000.0,22786000.0,22720000.0,22720000.0,96.30230612,2190271743.49815
2022-12-07 13:00:00,22720000.0,22734000.0,22700000.0,22718000.0,124.64873794,2831114050.60295
2022-12-07 14:00:00,22722000.0,22728000.0,22647000.0,22658000.0,185.42445053,4205842992.40906
2022-12-07 15:00:00,22658000.0,22682000.0,22623000.0,22635000.0,112.82238282,2555519291.93715
2022-12-07 16:00:00,22630000.0,22635000.0,22415000.0,22454000.0,587.32862402,13215163724.68797
2022-12-07 17:00:00,22454000.0,22530000.0,22400000.0,22465000.0,272.09282235,6111986349.77506
2022-12-07 18:00:00,22465000.0,22558000.0,22463000.0,22517000.0,232.65097313,5235565656.02427
2022-12-07 19:00:00,22533000.0,22570000.0,22483000.0,22555000.0,203.93277496,4593100365.84839
2022-12-07 20:00:00,22555000.0,22577000.0,22505000.0,22528000.0,264.99327129,5975244669.68082
2022-12-07 21:00:00,22533000.0,22563000.0,22515000.0,22535000.0,148.62740944,3348458328.15017
2022-12-07 22:00:00,22531000.0,22651000.0,22531000.0,22623000.0,185.32961499,4190104893.07205
2022-12-07 23:00:00,22622000.0,22626000.0,22537000.0,22566000.0,143.18095776,3234752415.82881
2022-12-08 00:00:00,22573000.0,22584000.0,22521000.0,22572000.0,67.99767863,1533678340.00294
2022-12-08 01:00:00,22570000.0,22583000.0,22513000.0,22539000.0,51.64023842,1164029188.59411
2022-12-08 02:00:00,22539000.0,22559000.0,22529000.0,22529000.0,26.38453013,594754556.30495
2022-12-08 03:00:00,22528000.0,22570000.0,22525000.0,22529000.0,47.47195674,1069944386.10883
2022-12-08 04:00:00,22533000.0,22569000.0,22529000.0,22564000.0,32.65324156,735918549.11919
2022-12-08 05:00:00,22553000.0,22585000.0,22534000.0,22565000.0,32.58751361,735155501.79856
2022-12-08 06:00:00,22565000.0,22580000.0,22540000.0,22567000.0,29.53365957,666215038.04357
2022-12-08 07:00:00,22567000.0,22610000.0,22547000.0,22594000.0,48.98631356,1106058161.10952
2022-12-08 08:00:00,22594000.0,22610000.0,22544000.0,22544000.0,73.16809131,1651637054.09775
2022-12-08 09:00:00,22544000.0,22655000.0,22540000.0,22545000.0,140.09282661,3165562766.98689
2022-12-08 10:00:00,22562000.0,22594000.0,22487000.0,22546000.0,132.23819399,2980966665.17064
2022-12-08 11:00:00,22545000.0,22593000.0,22512000.0,22577000.0,74.21212677,1673483038.45627
2022-12-08 12:00:00,22579000.0,22596000.0,22567000.0,22591000.0,75.1009403,1695870728.5168
2022-12-08 13:00:00,22591000.0,22592000.0,22501000.0,22517000.0,116.86266422,2632028087.59281
2022-12-08 14:00:00,22517000.0,22550000.0,22500000.0,22542000.0,125.19489895,2819488014.6573
2022-12-08 15:00:00,22521000.0,22550000.0,22487000.0,22528000.0,114.18513525,2570791881.98533
2022-12-08 16:00:00,22518000.0,22596000.0,22512000.0,22557000.0,173.06417073,3904275157.75768
2022-12-08 17:00:00,22567000.0,22576000.0,22537000.0,22567000.0,81.36407591,1835442729.95685
2022-12-08 18:00:00,22576000.0,22595000.0,22535000.0,22536000.0,133.765034,3017352651.78417
2022-12-08 19:00:00,22547000.0,22559000.0,22536000.0,22544000.0,65.91313976,1485972443.74352
2022-12-08 20:00:00,22551000.0,22576000.0,22484000.0,22576000.0,150.75793677,3398425337.34587
2022-12-08 21:00:00,22576000.0,22603000.0,22538000.0,22541000.0,137.51364399,3103875673.54365
2022-12-08 22:00:00,22543000.0,22564000.0,22502000.0,22553000.0,100.82716413,2272484892.14015
2022-12-08 23:00:00,22559000.0,22610000.0,22529000.0,22595000.0,76.62899095,1728902628.50808
2022-12-09 00:00:00,22605000.0,22651000.0,22587000.0,22612000.0,109.48903334,2476304287.35965
2022-12-09 01:00:00,22613000.0,22653000.0,22612000.0,22639000.0,31.02223481,702216692.2143
2022-12-09 02:00:00,22651000.0,22671000.0,22607000.0,22644000.0,50.9221286,1152682243.70405
2022-12-09 03:00:00,22664000.0,22985000.0,22645000.0,22963000.0,191.77943047,4388250294.67186
2022-12-09 04:00:00,22965000.0,23000000.0,22862000.0,22942000.0,187.74610384,4304579139.36888
2022-12-09 05:00:00,22943000.0,22987000.0,22869000.0,22887000.0,105.95326381,2430810326.85616
2022-12-09 06:00:00,22887000.0,22911000.0,22851000.0,22856000.0,56.40533287,1290373185.32467
2022-12-09 07:00:00,22860000.0,22948000.0,22852000.0,22895000.0,91.38668322,2094522926.8827
2022-12-09 08:00:00,22906000.0,22950000.0,22886000.0,22918000.0,135.87606907,3113986532.54998
2022-12-09 09:00:00,22918000.0,22940000.0,22828000.0,22840000.0,165.40726464,3786532913.51918
2022-12-09 10:00:00,22849000.0,22937000.0,22839000.0,22880000.0,210.22144783,4811134585.98323
2022-12-09 11:00:00,22870000.0,22899000.0,22840000.0,22850000.0,109.95341694,2514844351.6455
2022-12-09 12:00:00,22850000.0,22870000.0,22808000.0,22814000.0,127.97047782,2922239174.59138
2022-12-09 13:00:00,22825000.0,22845000.0,22795000.0,22832000.0,148.98411906,3399913140.25088
2022-12-09 14:00:00,22832000.0,22848000.0,22798000.0,22805000.0,152.63757036,3484533685.05026
2022-12-09 15:00:00,22805000.0,22825000.0,22780000.0,22811000.0,77.85775785,1775378002.0446
2022-12-09 16:00:00,22811000.0,22844000.0,22800000.0,22826000.0,75.73001543,1728400024.18456
2022-12-09 17:00:00,22826000.0,22860000.0,22800000.0,22842000.0,92.540671,2112344291.1707
2022-12-09 18:00:00,22855000.0,22905000.0,22811000.0,22885000.0,116.16435148,2654198484.49692
2022-12-09 19:00:00,22889000.0,22903000.0,22850000.0,22902000.0,94.58326056,2164260530.57581
2022-12-09 20:00:00,22900000.0,22939000.0,22883000.0,22939000.0,93.27726631,2136861092.09892
2022-12-09 21:00:00,22939000.0,23000000.0,22855000.0,22936000.0,192.41688839,4414122451.39499
2022-12-09 22:00:00,22936000.0,22956000.0,22770000.0,22842000.0,218.83417421,4996768240.28103
2022-12-09 23:00:00,22840000.0,22874000.0,22770000.0,22851000.0,108.95511701,2486159219.41546
2022-12-10 00:00:00,22852000.0,22910000.0,22851000.0,22892000.0,51.06984467,1168214147.66171
2022-12-10 01:00:00,22892000.0,22908000.0,22861000.0,22879000.0,43.88251242,1004204942.62395
2022-12-10 02:00:00,22879000.0,22892000.0,22851000.0,22862000.0,33.69147429,770371120.35743
2022-12-10 03:00:00,22859000.0,22881000.0,22807000.0,22862000.0,45.20519885,1033048335.99988
2022-12-10 04:00:00,22862000.0,22907000.0,22840000.0,22876000.0,27.38455184,626421166.79812
2022-12-10 05:00:00,22876000.0,22905000.0,22834000.0,22846000.0,23.0817489,527864759.46463
2022-12-10 06:00:00,22846000.0,22869000.0,22809000.0,22857000.0,55.50618974,1267906705.99522
2022-12-10 07:00:00,22857000.0,22871000.0,22840000.0,22869000.0,34.27448031,783410584.53166
2022-12-10 08:00:00,22868000.0,22893000.0,22844000.0,22849000.0,50.09647377,1145900601.73494
2022-12-10 09:00:00,22845000.0,22891000.0,22830000.0,22871000.0,82.60097473,1888282568.01681
2022-12-10 10:00:00,22871000.0,22890000.0,22858000.0,22871000.0,61.80328884,1413801732.39885
2022-12-10 11:00:00,22871000.0,22890000.0,22820000.0,22848000.0,43.59795864,996203585.13637
2022-12-10 12:00:00,22855000.0,22881000.0,22839000.0,22875000.0,39.11930937,894437203.4288
2022-12-10 13:00:00,22876000.0,22890000.0,22845000.0,22880000.0,52.58937794,1202504720.41152
2022-12-10 14:00:00,22880000.0,22884000.0,22845000.0,22868000.0,70.99533994,1623420241.40823
2022-12-10 15:00:00,22869000.0,22927000.0,22845000.0,22873000.0,87.15545955,1994765279.72409
2022-12-10 16:00:00,22872000.0,22896000.0,22861000.0,22894000.0,48.98606254,1120723085.70789
2022-12-10 17:00:00,22894000.0,22918000.0,22853000.0,22872000.0,61.59064367,1409165885.82526
2022-12-10 18:00:00,22872000.0,22872000.0,22833000.0,22860000.0,62.28852559,1423120071.5813
2022-12-10 19:00:00,22860000.0,22913000.0,22845000.0,22910000.0,94.85446733,2171177590.76895
2022-12-10 20:00:00,22910000.0,22938000.0,22893000.0,22933000.0,101.12558881,2317403851.04137
2022-12-10 21:00:00,22929000.0,22940000.0,22860000.0,22865000.0,72.10109233,1650964449.56459
2022-12-10 22:00:00,22870000.0,22904000.0,22840000.0,22860000.0,70.89759102,1620857843.60342
2022-12-10 23:00:00,22867000.0,22877000.0,22852000.0,22868000.0,34.54882028,789992918.76575
2022-12-11 00:00:00,22868000.0,22930000.0,22867000.0,22904000.0,57.64209809,1319766655.68443
2022-12-11 01:00:00,22904000.0,22919000.0,22848000.0,22862000.0,97.18585351,2223273534.83525
2022-12-11 02:00:00,22880000.0,22900000.0,22851000.0,22886000.0,31.43984966,719268759.18704
2022-12-11 03:00:00,22864000.0,22907000.0,22855000.0,22881000.0,23.13134433,529248051.96799
2022-12-11 04:00:00,22904000.0,22905000.0,22855000.0,22868000.0,9.43637149,215858252.46473
2022-12-11 05:00:00,22883000.0,22884000.0,22843000.0,22846000.0,25.34594254,579372293.46192
2022-12-11 06:00:00,22846000.0,22867000.0,22842000.0,22847000.0,27.67062868,632444831.98237
2022-12-11 07:00:00,22854000.0,22870000.0,22833000.0,22838000.0,27.0654982,618305523.72497
2022-12-11 08:00:00,22855000.0,22867000.0,22821000.0,22831000.0,56.59367904,1292231019.62015
2022-12-11 09:00:00,22824000.0,22866000.0,22820000.0,22834000.0,74.47683873,1700963197.93047
2022-12-11 10:00:00,22834000.0,22850000.0,22822000.0,22842000.0,47.84531821,1092633743.99692
2022-12-11 11:00:00,22842000.0,22858000.0,22808000.0,22838000.0,72.85583847,1663547073.44783
2022-12-11 12:00:00,22838000.0,22889000.0,22815000.0,22862000.0,157.61083876,3603037889.97658
2022-12-11 13:00:00,22864000.0,22880000.0,22835000.0,22869000.0,83.87445774,1917160835.69084
2022-12-11 14:00:00,22869000.0,22878000.0,22831000.0,22857000.0,106.37073831,2431624133.93631
2022-12-11 15:00:00,22857000.0,22882000.0,22836000.0,22871000.0,59.60970731,1362374983.67174
2022-12-11 16:00:00,22871000.0,22882000.0,22846000.0,22855000.0,99.47956021,2274730228.41972
2022-12-11 17:00:00,22855000.0,22875000.0,22839000.0,22855000.0,54.52485545,1246137497.54671
2022-12-11 18:00:00,22866000.0,22885000.0,22855000.0,22884000.0,48.14928702,1101426234.25529
2022-12-11 19:00:00,22885000.0,22888000.0,22838000.0,22850000.0,70.66455643,1615545453.41021
2022-12-11 20:00:00,22867000.0,22868000.0,22827000.0,22832000.0,66.02611754,1508103616.36635
2022-12-11 21:00:00,22841000.0,22852000.0,22813000.0,22825000.0,80.14198397,1829532417.34849
2022-12-11 22:00:00,22832000.0,22833000.0,22792000.0,22803000.0,80.04021722,1825786988.42025
2022-12-11 23:00:00,22803000.0,22803000.0,22762000.0,22785000.0,109.28939145,2489318894.66383
2022-12-12 00:00:00,22785000.0,22803000.0,22760000.0,22803000.0,55.38988516,1261731947.19093
2022-12-12 01:00:00,22804000.0,22809000.0,22785000.0,22800000.0,16.10593097,367184434.5131
2022-12-12 02:00:00,22800000.0,22820000.0,22788000.0,22818000.0,16.40595832,374099635.66657
2022-12-12 03:00:00,22818000.0,22848000.0,22805000.0,22842000.0,42.63085987,973166924.04725
2022-12-12 04:00:00,22842000.0,22915000.0,22781000.0,22804000.0,57.3360726,1311007344.86984
2022-12-12 05:00:00,22818000.0,22838000.0,22769000.0,22801000.0,44.85828737,1022799515.51316
2022-12-12 06:00:00,22811000.0,22818000.0,22777000.0,22792000.0,29.60419629,674768517.03965
2022-12-12 07:00:00,22808000.0,22840000.0,22791000.0,22807000.0,59.22502305,1351093678.03209
2022-12-12 08:00:00,22807000.0,22830000.0,22773000.0,22775000.0,59.33310408,1352793673.12824
2022-12-12 09:00:00,22784000.0,22784000.0,22616000.0,22619000.0,230.18351045,5219419000.03595
2022-12-12 10:00:00,22619000.0,22647000.0,22581000.0,22616000.0,184.92553749,4181105991.58791
2022-12-12 11:00:00,22613000.0,22626000.0,22564000.0,22603000.0,206.35520738,4663535857.29216
2022-12-12 12:00:00,22604000.0,22605000.0,22509000.0,22565000.0,177.67769706,4006711781.56705
2022-12-12 13:00:00,22565000.0,22618000.0,22561000.0,22607000.0,101.42747284,2292051550.36488
2022-12-12 14:00:00,22608000.0,22615000.0,22572000.0,22595000.0,90.5305566,2044682692.3058
2022-12-12 15:00:00,22589000.0,22591000.0,22551000.0,22551000.0,112.19242984,2531673644.12232
2022-12-12 16:00:00,22553000.0,22562000.0,22500000.0,22521000.0,147.78469712,3328324514.66697
2022-12-12 17:00:00,22521000.0,22526000.0,22487000.0,22504000.0,156.87168339,3529920526.82878
2022-12-12 18:00:00,22505000.0,22550000.0,22501000.0,22547000.0,79.96184525,1800888729.21024
2022-12-12 19:00:00,22547000.0,22602000.0,22530000.0,22588000.0,103.58138223,2337848965.93939
2022-12-12 20:00:00,22588000.0,22594000.0,22551000.0,22588000.0,48.87437911,1103181568.34516
2022-12-12 21:00:00,22588000.0,22594000.0,22515000.0,22523000.0,136.69119961,3082586791.69344
2022-12-12 22:00:00,22523000.0,22579000.0,22522000.0,22575000.0,63.09917158,1423109430.9583
2022-12-12 23:00:00,22575000.0,22631000.0,22550000.0,22621000.0,123.24886169,2785548062.61083
2022-12-13 00:00:00,22621000.0,22640000.0,22599000.0,22614000.0,47.22915721,1068218931.30791
2022-12-13 01:00:00,22609000.0,22632000.0,22595000.0,22600000.0,23.37614634,528548668.61645
2022-12-13 02:00:00,22621000.0,22624000.0,22565000.0,22600000.0,21.40043687,483463698.78264
2022-12-13 03:00:00,22615000.0,22635000.0,22600000.0,22634000.0,9.97549965,225596061.55217
2022-12-13 04:00:00,22633000.0,22643000.0,22600000.0,22631000.0,12.65312287,286251450.54732
2022-12-13 05:00:00,22640000.0,22720000.0,22630000.0,22720000.0,28.56623214,647522050.47792
2022-12-13 06:00:00,22722000.0,22814000.0,22718000.0,22772000.0,124.91219311,2845410229.76055
2022-12-13 07:00:00,22772000.0,22793000.0,22726000.0,22755000.0,68.07130969,1549173634.5279
2022-12-13 08:00:00,22757000.0,22882000.0,22745000.0,22824000.0,136.70791179,3119750673.88761
2022-12-13 09:00:00,22824000.0,22849000.0,22713000.0,22740000.0,114.82684288,2615041012.52535
2022-12-13 10:00:00,22724000.0,22755000.0,22718000.0,22727000.0,63.47054082,1443181020.45676
2022-12-13 11:00:00,22728000.0,22737000.0,22670000.0,22693000.0,96.16474333,2182719609.05902
2022-12-13 12:00:00,22694000.0,22752000.0,22684000.0,22751000.0,73.51440977,1670519105.9792
2022-12-13 13:00:00,22751000.0,22758000.0,22699000.0,22699000.0,108.23990046,2460223193.22481
2022-12-13 14:00:00,22712000.0,22712000.0,22650000.0,22683000.0,183.29091767,4155722506.65142
2022-12-13 15:00:00,22689000.0,22732000.0,22643000.0,22663000.0,96.01754693,2177846323.44027
2022-12-13 16:00:00,22663000.0,22663000.0,22570000.0,22639000.0,294.63035544,6666037815.30048
2022-12-13 17:00:00,22640000.0,22667000.0,22591000.0,22601000.0,149.70465494,3388380669.5963
2022-12-13 18:00:00,22601000.0,22971000.0,22590000.0,22926000.0,225.59801889,5130676995.43333
2022-12-13 19:00:00,22906000.0,22966000.0,22829000.0,22897000.0,379.42552859,8692258556.06627
2022-12-13 20:00:00,22898000.0,22965000.0,22863000.0,22965000.0,241.31561633,5530138452.35626
2022-12-13 21:00:00,22965000.0,23009000.0,22912000.0,22934000.0,284.61955242,6538556269.41888
2022-12-13 22:00:00,22935000.0,23600000.0,22892000.0,23450000.0,1602.33055736,37426267801.19983
2022-12-13 23:00:00,23450000.0,23510000.0,23371000.0,23431000.0,384.62565758,9023858825.97828
2022-12-14 00:00:00,23431000.0,23437000.0,23200000.0,23213000.0,264.55053036,6157365575.01507
2022-12-14 01:00:00,23213000.0,23323000.0,23212000.0,23244000.0,117.62169007,2738072405.0341
2022-12-14 02:00:00,23254000.0,23269000.0,23118000.0,23148000.0,115.26981842,2673789973.37748
2022-12-14 03:00:00,23150000.0,23265000.0,23122000.0,23232000.0,60.67284484,1408181997.24758
2022-12-14 04:00:00,23232000.0,23288000.0,23201000.0,23243000.0,40.82895886,948730144.47795
2022-12-14 05:00:00,23245000.0,23268000.0,23210000.0,23210000.0,88.73834762,2061528878.40651
2022-12-14 06:00:00,23210000.0,23210000.0,23143000.0,23168000.0,81.74050425,1894861322.5729
2022-12-14 07:00:00,23168000.0,23199000.0,23112000.0,23181000.0,82.0233729,1898937930.50306
2022-12-14 08:00:00,23190000.0,23228000.0,23157000.0,23161000.0,77.30690404,1792773991.2071
2022-12-14 09:00:00,23182000.0,23227000.0,23147000.0,23221000.0,183.05066195,4245817297.79321
2022-12-14 10:00:00,23221000.0,23233000.0,23163000.0,23229000.0,162.92127292,3781061923.23668
2022-12-14 11:00:00,23230000.0,23303000.0,23206000.0,23294000.0,152.44818039,3543563550.85266
2022-12-14 12:00:00,23294000.0,23340000.0,23262000.0,23262000.0,124.11648861,2892306887.02334
2022-12-14 13:00:00,23262000.0,23276000.0,23208000.0,23209000.0,100.28593436,2329810713.05443
2022-12-14 14:00:00,23209000.0,23236000.0,23187000.0,23209000.0,55.38913404,1285500601.9027
2022-12-14 15:00:00,23210000.0,23258000.0,23199000.0,23253000.0,85.90651747,1995304220.81851
2022-12-14 16:00:00,23251000.0,23267000.0,23220000.0,23256000.0,71.27109943,1656842745.16101
2022-12-14 17:00:00,23257000.0,23308000.0,23246000.0,23304000.0,123.58295832,2876850878.86585
2022-12-14 18:00:00,23308000.0,23308000.0,23253000.0,23267000.0,71.18681737,1656664527.00188
2022-12-14 19:00:00,23269000.0,23291000.0,23219000.0,23277000.0,69.25018857,1611263152.27067
2022-12-14 20:00:00,23277000.0,23330000.0,23267000.0,23315000.0,99.18931862,2311236385.46722
2022-12-14 21:00:00,23315000.0,23491000.0,23310000.0,23479000.0,190.65867136,4460998085.92325
2022-12-14 22:00:00,23487000.0,23489000.0,23382000.0,23429000.0,196.67967114,4608407286.21055
2022-12-14 23:00:00,23429000.0,23650000.0,23418000.0,23604000.0,339.71821818,7997325994.2045
2022-12-15 00:00:00,23604000.0,23630000.0,23551000.0,23605000.0,172.26881846,4063374204.3696
2022-12-15 01:00:00,23599000.0,23720000.0,23593000.0,23673000.0,153.91802987,3642299541.79465
2022-12-15 02:00:00,23674000.0,23725000.0,23670000.0,23671000.0,98.54356047,2335335742.22473
2022-12-15 03:00:00,23671000.0,23937000.0,23480000.0,23816000.0,340.06464266,8086957504.39808
2022-12-15 04:00:00,23816000.0,23941000.0,23255000.0,23379000.0,613.66743263,14404361692.79868
2022-12-15 05:00:00,23379000.0,23560000.0,23210000.0,23335000.0,252.40699638,5897077157.86005
2022-12-15 06:00:00,23356000.0,23435000.0,23303000.0,23350000.0,131.96481364,3084770822.43889
2022-12-15 07:00:00,23350000.0,23365000.0,23280000.0,23309000.0,118.89364974,2772381057.15295
2022-12-15 08:00:00,23310000.0,23332000.0,23215000.0,23235000.0,134.13965312,3120970383.26845
2022-12-15 09:00:00,23255000.0,23382000.0,23232000.0,23316000.0,169.27513488,3950807480.38831
2022-12-15 10:00:00,23316000.0,23348000.0,23050000.0,23112000.0,281.59056017,6533900298.35359
2022-12-15 11:00:00,23115000.0,23226000.0,23056000.0,23222000.0,172.63999312,3994827691.16906
2022-12-15 12:00:00,23221000.0,23271000.0,23206000.0,23236000.0,96.42198596,2240422376.19509
2022-12-15 13:00:00,23236000.0,23236000.0,23165000.0,23187000.0,88.73995497,2058658790.20832
2022-12-15 14:00:00,23187000.0,23229000.0,23164000.0,23208000.0,82.40018038,1910817232.91903
2022-12-15 15:00:00,23208000.0,23249000.0,23200000.0,23241000.0,81.02973113,1881873987.27007
2022-12-15 16:00:00,23246000.0,23280000.0,23233000.0,23247000.0,111.77949148,2599788093.50649
2022-12-15 17:00:00,23247000.0,23269000.0,23154000.0,23160000.0,153.29133308,3556918665.66229
2022-12-15 18:00:00,23160000.0,23296000.0,23150000.0,23290000.0,151.9105981,3530731562.44879
2022-12-15 19:00:00,23292000.0,23294000.0,23245000.0,23265000.0,73.75332321,1716395462.74188
2022-12-15 20:00:00,23265000.0,23316000.0,23255000.0,23312000.0,101.07690809,2353742125.73557
2022-12-15 21:00:00,23312000.0,23363000.0,23283000.0,23299000.0,109.72539375,2559329788.12111
2022-12-15 22:00:00,23298000.0,23308000.0,23051000.0,23102000.0,273.42150016,6325896161.48708
2022-12-15 23:00:00,23113000.0,23135000.0,23002000.0,23020000.0,184.12125693,4249449847.39536
2022-12-16 00:00:00,23029000.0,23085000.0,22970000.0,22996000.0,198.88554181,4579702750.68483
2022-12-16 01:00:00,22996000.0,23014000.0,22933000.0,22981000.0,115.59858088,2656732669.90153
2022-12-16 02:00:00,22989000.0,23049000.0,22970000.0,23001000.0,44.65669987,1027531794.10991
2022-12-16 03:00:00,23005000.0,23014000.0,22924000.0,23004000.0,50.27608579,1154738769.87511
2022-12-16 04:00:00,23004000.0,23068000.0,22997000.0,23035000.0,24.13877807,555981037.10614
2022-12-16 05:00:00,23055000.0,23062000.0,23013000.0,23022000.0,39.52635335,910328805.45455
2022-12-16 06:00:00,23020000.0,23022000.0,22947000.0,22995000.0,55.49792942,1275977290.15445
2022-12-16 07:00:00,22994000.0,22995000.0,22877000.0,22938000.0,153.09901867,3509249673.00089
2022-12-16 08:00:00,22945000.0,22966000.0,22880000.0,22942000.0,62.87668768,1441895965.1504
2022-12-16 09:00:00,22952000.0,22971000.0,22907000.0,22970000.0,96.25452769,2208395313.03335
2022-12-16 10:00:00,22970000.0,22971000.0,22912000.0,22928000.0,89.42550922,2051438888.26563
2022-12-16 11:00:00,22928000.0,22971000.0,22917000.0,22933000.0,96.26807853,2209074411.65191
2022-12-16 12:00:00,22934000.0,22936000.0,22895000.0,22923000.0,116.28827737,2664617699.4074
2022-12-16 13:00:00,22923000.0,22936000.0,22870000.0,22874000.0,83.38472393,1910525268.11726
2022-12-16 14:00:00,22874000.0,22895000.0,22844000.0,22855000.0,139.73696578,3194970469.07194
2022-12-16 15:00:00,22855000.0,22915000.0,22850000.0,22899000.0,109.26385988,2499698513.75071
2022-12-16 16:00:00,22906000.0,23050000.0,22898000.0,23021000.0,132.49968103,3043816515.18039
2022-12-16 17:00:00,23032000.0,23033000.0,22745000.0,22762000.0,308.20391317,7052102431.08479
2022-12-16 18:00:00,22762000.0,22762000.0,22539000.0,22602000.0,729.95056585,16515388787.18074
2022-12-16 19:00:00,22602000.0,22602000.0,22500000.0,22514000.0,340.99086308,7684619993.78167
2022-12-16 20:00:00,22515000.0,22620000.0,22511000.0,22565000.0,147.76511321,3335460259.20531
2022-12-16 21:00:00,22565000.0,22627000.0,22550000.0,22626000.0,111.8621869,2524445962.43679
2022-12-16 22:00:00,22626000.0,22627000.0,22518000.0,22527000.0,188.83146471,4262934193.70102
